code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sz002686,2012-07-03,19.19,23.03,18.83,23.03,0.439375,18700577.0,375129909.77,522090100.0,2088130100.0,0.8249040000000001,23.03,2012-08-28,2012-06-30,34.66224210174419,3.9659938107619364,54.17378809774715,3.435936817837317,4.88228261134211
sz002686,2012-07-04,21.5,25.33,21.5,25.33,0.09987,13748880.0,330312458.23,574231100.0,2296671100.0,0.606479,25.3300061,2012-08-28,2012-06-30,38.12395103939124,4.36207656216239,59.58410996595463,3.7790829177515946,5.369876175736847
sz002686,2012-07-05,25.85,27.86,24.88,27.86,0.099882,15254728.0,405150258.79,631586200.0,2526066200.0,0.672904,27.860017769280198,2012-08-28,2012-06-30,41.931830870803,4.797767588702889,65.53546402098287,4.1565436276573005,5.906230147921794
sz002686,2012-07-06,27.86,29.1,26.5,27.2,-0.02369,12506837.0,349032451.9,616624000.0,2466224000.0,0.5516909999999999,27.20001394832595,2012-08-28,2012-06-30,40.93847091478254,4.68410906004015,63.982936876192895,4.058075616377551,5.766311555717527
sz002686,2012-07-09,26.75,29.44,25.05,28.25,0.038603,12423433.0,336868851.71,640427500.0,2561427500.0,0.5480119999999999,28.250016086773176,2012-08-28,2012-06-30,42.518816299360545,4.864929446549053,66.4528664247224,4.214729270686243,5.98890848070289
sz002686,2012-07-10,27.0,28.05,25.43,25.43,-0.099823,8817482.0,236367484.33,576498100.0,2305738100.0,0.388949,25.430014730943217,2012-08-28,2012-06-30,38.274460123636764,4.379297551353714,59.81934135152888,3.794002313400042,5.3910776694336855
sz002686,2012-07-11,24.2,24.2,22.89,23.11,-0.0912309999999999,8469908.0,198342531.75,523903700.0,2095383700.0,0.373617,23.11000905702454,2012-08-28,2012-06-30,34.78264936914061,3.9797706021149954,54.361973206206535,3.4478723343560738,4.899244262573582
sz002686,2012-07-12,23.0,25.05,22.5,24.44,0.057551,9279342.0,219969059.78,554054800.0,2215974800.0,0.409323,24.440013188265358,2012-08-28,2012-06-30,36.78442018960608,4.208809758359606,57.49055063434392,3.6463002964804176,5.181200669128954
sz002686,2012-07-13,23.51,24.28,22.02,22.09,-0.0961539999999999,8253351.0,191322960.32,500780300.0,2002900300.0,0.364065,22.090008160160895,2012-08-28,2012-06-30,33.247456709836264,3.80411651236349,51.9626130733493,3.295694498741916,4.68300749998953
sz002686,2012-07-16,22.0,22.0,20.15,20.39,-0.076958,6195269.0,128663082.66,462241300.0,1848761300.0,0.273281,20.390005312171233,2012-08-28,2012-06-30,30.688802277662354,3.5113596961109805,47.96367951858725,3.042064772718319,4.322612608805335
