code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sz002679,2012-06-05,13.81,13.99,12.59,12.82,0.068333,24708482.0,326837590.89,444597600.0,1777877600.0,0.712471,12.82,2012-08-15,2012-06-30,37.25845449480179,12.848264333228563,-18.409351105784452,3.010692774520444,7.136813437268195
sz002679,2012-06-06,12.5,12.6,11.7,11.84,-0.076443,13449756.0,162976727.22,410611200.0,1641971200.0,0.387825,11.840000739999999,2012-08-15,2012-06-30,34.41030430721163,11.866103721172088,-17.002084016574717,2.7805462129736394,6.591254007683102
sz002679,2012-06-07,11.89,12.46,11.63,12.24,0.0337839999999999,11250171.0,135454380.27,424483200.0,1697443200.0,0.324399,12.240003325000158,2012-08-15,2012-06-30,35.57281458786068,12.26698560364412,-17.576478746864407,2.87448358503356,6.813932933078668
sz002679,2012-06-08,12.12,12.25,11.51,11.58,-0.053922,7782998.0,92379935.58,401594400.0,1605914400.0,0.224423,11.5799978657095,2012-08-15,2012-06-30,33.65467262478976,11.605530497565269,-16.628727441886422,2.7194869211346915,6.4465120414612
sz002679,2012-06-11,11.58,11.75,11.25,11.39,-0.016408,5620197.0,64050116.17,395005200.0,1579565200.0,0.1620589999999999,11.38999326072894,2012-08-15,2012-06-30,33.102480241481466,11.415111603391056,-16.35588994499882,2.6748666694062293,6.340737671884905
sz002679,2012-06-12,11.27,11.6,11.22,11.36,-0.002634,4591950.0,52590472.08,393964800.0,1575404800.0,0.132409,11.35999201848018,2012-08-15,2012-06-30,33.015291970432784,11.385045462205653,-16.312810340227095,2.667821366501735,6.324036168857161
sz002679,2012-06-13,11.35,11.75,11.28,11.63,0.023768,5159989.0,59599639.56,403328400.0,1612848400.0,0.148789,11.629996308775416,2012-08-15,2012-06-30,33.79998640987089,11.655640732874273,-16.700526783172634,2.7312290926421814,6.474345860518557
sz002679,2012-06-14,11.56,12.13,11.51,11.78,0.012898,5923960.0,70403043.56,408530400.0,1633650400.0,0.170818,11.780000001166004,2012-08-15,2012-06-30,34.235927765114276,11.805971438801285,-16.915924807031264,2.766455607164651,6.5578519734275265
sz002679,2012-06-15,11.96,12.44,11.78,12.28,0.042445,8355329.0,101490526.76,425870400.0,1702990400.0,0.240926,12.280002101215496,2012-08-15,2012-06-30,35.68906561592558,12.307073791891321,-17.633918219893374,2.8838773222395515,6.836200000439659
sz002679,2012-06-18,12.32,12.38,12.01,12.21,-0.0057,5649061.0,68917697.69,423442800.0,1693282800.0,0.162891,12.210006089238567,2012-08-15,2012-06-30,35.485626316812,12.236919462458717,-17.53339914209268,2.867438282129066,6.797233660437152
sz002679,2012-06-19,12.13,12.3,11.77,11.81,-0.03276,4635779.0,55540590.54,409570800.0,1637810800.0,0.133673,11.81000628975511,2012-08-15,2012-06-30,34.32311603616296,11.836037579986687,-16.959004411802994,2.7735009100691457,6.574556285721231
sz002679,2012-06-20,11.87,12.1,11.71,12.01,0.016935,3201879.0,38280280.3,416506800.0,1665546800.0,0.092326,12.010008746272113,2012-08-15,2012-06-30,34.90437117648748,12.036478521222701,-17.246201776947835,2.8204695960991053,6.68589639641992
sz002679,2012-06-21,11.95,11.98,11.63,11.75,-0.021649,2696890.0,31786989.09,407490000.0,1629490000.0,0.077765,11.750004066924069,2012-08-15,2012-06-30,34.1487394940656,11.775905297615882,-16.87284520225954,2.7594103042601574,6.541153425333825
sz002679,2012-06-25,11.69,11.69,11.38,11.4,-0.029787,1984669.0,22885260.76,395352000.0,1580952000.0,0.0572279999999999,11.4000066957826,2012-08-15,2012-06-30,33.13154299849769,11.425133650452857,-16.370249813256063,2.677215103707727,6.3463120882534065
sz002679,2012-06-26,11.3,11.74,11.3,11.65,0.02193,2223508.0,25641407.88,404022000.0,1615622000.0,0.0641149999999999,11.650008842621114,2012-08-15,2012-06-30,33.858111923903344,11.675684826997875,-16.729246519687116,2.7359259612451776,6.485486712348804
sz002679,2012-06-27,11.59,12.35,11.5,12.01,0.0309009999999999,5499565.0,66048905.22,416506800.0,1665546800.0,0.15858,12.010005765866948,2012-08-15,2012-06-30,34.90437117648748,12.036478521222701,-17.246201776947835,2.8204695960991053,6.685894737247093
sz002679,2012-06-29,11.71,12.19,11.57,12.04,0.002498,3597916.0,42911935.67,417547200.0,1669707200.0,0.103746,12.040006760270082,2012-08-15,2012-06-30,34.991559447536154,12.066544662408104,-17.28928138171956,2.8275148990035994,6.702596102300736
sz002679,2012-07-02,12.07,12.24,11.94,12.15,0.009136,3951847.0,47905601.03,421362000.0,1684962000.0,0.113952,12.150004262031908,2012-08-15,2012-06-30,35.311249774714646,12.176787180087913,-17.447239932549227,2.8533476763200776,6.763831020291355
sz002679,2012-07-03,12.1,12.66,12.05,12.47,0.026337,5700112.0,70550474.71,432459600.0,1729339600.0,0.164363,12.469998924281045,2012-08-15,2012-06-30,36.24125799923388,12.497492686065536,-17.906755716780975,2.928497573968014,6.941970037872769
sz002679,2012-07-04,12.4,12.43,11.93,12.05,-0.033681,4521429.0,55067479.41,417894000.0,1671094000.0,0.130376,12.049996890512334,2012-08-15,2012-06-30,35.02062220455238,12.076566709469905,-17.303641249976806,2.8298633333050978,6.708157545027176
sz002679,2012-07-05,11.96,11.99,11.58,11.67,-0.031535,2520966.0,29581918.42,404715600.0,1618395600.0,0.0726919999999999,11.670000238570028,2012-08-15,2012-06-30,33.91623743793579,11.695728921121477,-16.757966256201602,2.7406228298481734,6.496615796844744
sz002679,2012-07-06,11.7,11.83,11.22,11.75,0.006855,3717605.0,42976710.03,407490000.0,1629490000.0,0.107197,11.749998090205425,2012-08-15,2012-06-30,34.1487394940656,11.775905297615882,-16.87284520225954,2.7594103042601574,6.541150098132115
sz002679,2012-07-09,11.62,11.67,11.23,11.26,-0.0417019999999999,3292904.0,37592993.63,390496800.0,1561536800.0,0.094951,11.25999966984768,2012-08-15,2012-06-30,32.72466440027053,11.284824991587646,-16.169211657654674,2.644337023486755,6.26837105673981
sz002679,2012-07-10,11.24,11.26,10.76,10.76,-0.044405,2801035.0,30709317.97,373156800.0,1492196800.0,0.0807679999999999,10.759999384508093,2012-08-15,2012-06-30,31.27152654945922,10.783722638497608,-15.451218244792564,2.5269153084118545,5.990024039965278
sz002679,2012-07-11,10.72,10.93,10.56,10.9,0.013011,1926030.0,20790911.39,378012000.0,1511612000.0,0.055537,10.899997736499929,2012-08-15,2012-06-30,31.678405147686387,10.924031297362818,-15.652256400393956,2.559793388632827,6.067960242749267
sz002679,2012-07-12,10.95,11.14,10.86,11.05,0.013761,1490196.0,16410212.9,383214000.0,1532414000.0,0.04297,11.049992605351903,2012-08-15,2012-06-30,32.11434650292978,11.074362003289831,-15.867654424252589,2.595019903155297,6.1514614436497395
sz002679,2012-07-13,11.0,11.05,10.51,10.59,-0.041629,2340025.0,25118306.86,367261200.0,1468621200.0,0.067475,10.589992463183709,2012-08-15,2012-06-30,30.77745968018338,10.613347838446995,-15.207100484419447,2.4869919252863886,5.895382255212044
sz002679,2012-07-16,10.59,10.59,9.93,9.96,-0.0594899999999999,2652060.0,27160720.28,345412800.0,1381252800.0,0.076472,9.95999381154891,2012-08-15,2012-06-30,28.946505988161142,9.981958873553548,-14.302428784213193,2.3390405642920147,5.54466596484948
sz002679,2012-07-17,9.9,10.1,9.85,10.02,0.006024,940501.0,9374229.68,347493600.0,1389573600.0,0.027119,10.019992814269681,2012-08-15,2012-06-30,29.120882530258495,10.042091155924352,-14.388587993756644,2.353131170101002,5.578067032621733
sz002679,2012-07-18,9.94,10.1,9.83,10.1,0.007984,2756602.0,27482223.37,350268000.0,1400668000.0,0.079487,10.09999243689881,2012-08-15,2012-06-30,29.3533845863883,10.122267532418759,-14.503466939814581,2.371918644512986,5.622602319810185
