code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sz002683,2012-06-12,15.33,16.0,15.03,16.0,0.106501,33977928.0,528346609.47,876160000.0,3503360000.0,0.620488,16.0,2012-10-25,2012-09-30,31.426100508054116,2.0175879204877143,172.55295921291642,2.9224137967537533,5.763061163247445
sz002683,2012-06-13,15.65,16.37,15.44,16.03,0.001875,22070289.0,351255871.06,877802800.0,3509928800.0,0.403037,16.03,2012-10-25,2012-09-30,31.485024446506714,2.021370897838629,172.87649601144062,2.927893322622667,5.7738669029285346
sz002683,2012-06-14,15.9,16.99,15.74,16.62,0.036806,21625094.0,352217611.14,910111200.0,3639115200.0,0.394907,16.62000018,2012-10-25,2012-09-30,32.643861902741214,2.0957694524066137,179.23938638241694,3.0356573313779616,5.986379848157722
sz002683,2012-06-15,16.68,16.87,16.38,16.76,0.008424,13760706.0,228749069.16,917777600.0,3669769600.0,0.251291,16.76000706151632,2012-10-25,2012-09-30,32.91884028218668,2.113423346710881,180.74922477552994,3.061228452099557,6.036809111998603
sz002683,2012-06-18,16.85,17.29,16.77,17.02,0.0155129999999999,11572234.0,196658242.87,932015200.0,3726699200.0,0.211326,17.020005051061624,2012-10-25,2012-09-30,33.42951441544256,2.146209150418806,183.55321036273983,3.108717676296805,6.130458131753037
sz002683,2012-06-19,16.9,17.05,16.55,16.8,-0.0129259999999999,8645261.0,144940488.28,919968000.0,3678528000.0,0.157875,16.800004465771604,2012-10-25,2012-09-30,32.99740553345682,2.1184673165121004,181.18060717356227,3.068534486591441,6.051215829941998
sz002683,2012-06-20,16.76,17.47,16.62,17.13,0.019643,10048715.0,171247048.8,938038800.0,3750784800.0,0.183505,17.130006953492753,2012-10-25,2012-09-30,33.64556885643543,2.160080067372159,184.73951195732863,3.1288092711494873,6.170079862489549
sz002683,2012-06-21,16.92,16.99,16.28,16.71,-0.024518,8798203.0,145972828.35,915039600.0,3658821600.0,0.160668,16.710013443007018,2012-10-25,2012-09-30,32.82063371809902,2.107118384459357,180.2099967779896,3.0520959089847013,6.01880184442103
sz002683,2012-06-25,16.08,16.25,15.28,15.35,-0.081388,9994745.0,157401694.2,840566000.0,3361036000.0,0.182519,15.350018868907563,2012-10-25,2012-09-30,30.149415174914417,1.935623411217901,165.5429952448917,2.803690736260632,5.528943599907291
sz002683,2012-06-26,15.28,15.95,15.08,15.62,0.01759,8920579.0,138958895.35,855351200.0,3420155200.0,0.162903,15.620025700811647,2012-10-25,2012-09-30,30.67973062098783,1.9696702073761312,168.45482643160966,2.8530064690808516,5.62619771782966
sz002683,2012-06-27,15.5,16.06,15.29,15.55,-0.004481,8953730.0,140722424.14,851518000.0,3404828000.0,0.163509,15.55003236564631,2012-10-25,2012-09-30,30.542241431265094,1.9608432602239976,167.69990723505316,2.8402209087200543,5.600986725856066
sz002683,2012-06-28,15.59,16.16,15.4,15.7,0.009646,7802105.0,123639548.56,859732000.0,3437672000.0,0.142478,15.700027977845334,2012-10-25,2012-09-30,30.8368611235281,1.9797581469785697,169.31759122767423,2.86761853806462,5.6550138438136734
sz002683,2012-06-29,15.5,16.3,15.41,16.26,0.035669,7873808.0,125761404.61,890397600.0,3560289600.0,0.143788,16.260032275787097,2012-10-25,2012-09-30,31.93677464130999,2.05037372419564,175.3569448001263,2.9699030209510022,5.8567225326086625
sz002683,2012-07-02,16.19,16.47,15.9,16.41,0.009225,7571073.0,122685187.78,898611600.0,3593133600.0,0.138259,16.410031073531233,2012-10-25,2012-09-30,32.231394333573,2.069288610950212,176.9746287927474,2.9973006502955686,5.9107507979719776
sz002683,2012-07-03,16.3,18.05,16.23,17.6,0.072517,12619503.0,216743333.45,963776000.0,3853696000.0,0.230451,17.6000372968905,2012-10-25,2012-09-30,34.56871055885952,2.2193467125364856,189.80825513420805,3.214655176429129,6.339380713588511
sz002683,2012-07-04,17.5,17.67,16.96,17.02,-0.032955,8952276.0,154507280.77,932015200.0,3726699200.0,0.163482,17.020028067771474,2012-10-25,2012-09-30,33.42951441544256,2.146209150418806,183.55321036273983,3.108717676296805,6.130466422172202
sz002683,2012-07-05,17.02,17.65,16.9,17.11,0.005288,9377489.0,162298159.01,936943600.0,3746405600.0,0.171247,17.110029976193847,2012-10-25,2012-09-30,33.60628623080037,2.1575580824715495,184.5238207583125,3.125156253903545,6.162884328612649
sz002683,2012-07-06,17.0,17.08,16.11,16.82,-0.016949,10281378.0,170723844.66,921063200.0,3682907200.0,0.187753,16.82003207812734,2012-10-25,2012-09-30,33.03668815909189,2.1209893014127097,181.3962983725784,3.0721875038373834,6.058429602126993
sz002683,2012-07-09,16.49,17.15,16.41,16.69,-0.007729,6332161.0,106707828.03,913944400.0,3654442400.0,0.1156349999999999,16.690030050195492,2012-10-25,2012-09-30,32.78135109246394,2.104596399558747,179.99430557897344,3.0484428917387594,6.011603999732153
