code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sz002684,2012-06-12,20.18,22.08,20.18,21.2,-0.036364,4272138.0,91826317.66,281960000.0,1125211200.0,0.321213,21.2,2012-08-15,2012-06-30,26.177901345527527,2.3194968712065163,22.590804682165093,2.171408107482111,3.1910971410508817
sz002684,2012-06-13,21.23,23.32,21.22,23.32,0.1,6161379.0,138606070.34,310156000.0,1237732320.0,0.463262,23.32,2012-08-15,2012-06-30,28.79569148008028,2.551446558327168,24.849885150381606,2.388548918230322,3.5102068551559698
sz002684,2012-06-14,23.39,25.49,23.1,24.15,0.035592,7231692.0,173660670.68,321195000.0,1281785400.0,0.543736,24.15000544,2012-08-15,2012-06-30,29.820581013891026,2.642257049039498,25.734336465768255,2.4735615941364615,3.635142137544681
sz002684,2012-06-15,23.84,26.0,23.51,25.09,0.038923,6186584.0,152714805.55,333697000.0,1331676840.0,0.465157,25.08999610174112,2012-08-15,2012-06-30,30.98129928109838,2.745102665026957,26.736004220543503,2.5698410102229325,3.776632774964333
sz002684,2012-06-18,25.23,26.4,24.83,25.53,0.017537,4904601.0,125826960.33,339549000.0,1355030280.0,0.368767,25.52999936337735,2012-08-15,2012-06-30,31.524614214684803,2.79324316612747,27.20486997809787,2.6149079709442593,3.8428635839388816
sz002684,2012-06-19,25.3,26.36,25.15,26.01,0.018801,4270363.0,109942842.5,345933000.0,1380506760.0,0.32108,26.00998888140821,2012-08-15,2012-06-30,32.1173214149609,2.845760076418938,27.716359895429914,2.6640719280947978,3.9151132621805167
sz002684,2012-06-20,25.83,28.61,25.83,28.61,0.099962,4525323.0,123361160.48,380513000.0,1518504360.0,0.34025,28.609999389971538,2012-08-15,2012-06-30,35.32781874978974,3.130226673831058,30.48693028097846,2.930376695993547,4.306475814094606
sz002684,2012-06-21,29.59,31.33,29.21,31.15,0.08878,5722925.0,172803567.86,414295000.0,1653317400.0,0.430295,31.149995135813214,2012-08-15,2012-06-30,38.464227684584074,3.408128657456744,33.193564426860505,3.190535969248479,4.688804736869925
sz002684,2012-06-25,31.15,34.27,30.53,34.27,0.100161,5330077.0,175244156.3,455791000.0,1818914520.0,0.400758,34.2700097986114,2012-08-15,2012-06-30,42.31682448637869,3.749488574351288,36.518248889518766,3.5101016907269784,5.158440108119553
sz002684,2012-06-26,34.18,37.6,32.27,35.59,0.038518,6644896.0,233918126.84,473347000.0,1888974840.0,0.499616,35.59002203603431,2012-08-15,2012-06-30,43.946769287137954,3.8939100776528255,37.92484616218187,3.6453025728909587,5.357132904204103
sz002684,2012-06-27,34.61,37.0,33.65,35.59,0.0,5133443.0,180050951.32,473347000.0,1888974840.0,0.385973,35.59002203603431,2012-08-15,2012-06-30,43.946769287137954,3.8939100776528255,37.92484616218187,3.6453025728909587,5.357132904204103
sz002684,2012-06-28,35.02,35.5,33.18,33.2,-0.0671539999999999,4256315.0,145643916.2,441560000.0,1762123200.0,0.320024,33.200009696226466,2012-08-15,2012-06-30,40.9955813524299,3.6324196284932233,35.37805261546609,3.40050703624557,4.9973800011551806
sz002684,2012-06-29,32.7,35.59,32.34,34.23,0.031024,4730144.0,160820078.12,455259000.0,1816791480.0,0.35565,34.23000679704219,2012-08-15,2012-06-30,42.26743221968902,3.7451121651603327,36.47562472974109,3.5060046942977676,5.152418718311019
sz002684,2012-07-02,33.68,37.65,33.61,37.65,0.099912,5685736.0,206584853.85,500745000.0,1998311400.0,0.4274989999999999,37.64999523614828,2012-08-15,2012-06-30,46.4904710216562,4.119295150987044,40.11999039073188,3.856297888995353,5.66720717729491
sz002684,2012-07-03,37.89,41.42,37.85,41.42,0.100133,5311860.0,211759877.75,550886000.0,2198407920.0,0.399388,41.420002209129514,2012-08-15,2012-06-30,51.14569215715803,4.531771717234618,44.13731744977728,4.24243980244854,6.2346816335789805
sz002684,2012-07-09,39.0,42.45,37.28,40.7,-0.017383,5570169.0,218772797.56,541310000.0,2160193200.0,0.41881,40.69999831072821,2012-08-15,2012-06-30,50.25663135674389,4.452996351797416,43.37008257377922,4.168693866722732,6.126304162742477
sz002684,2012-07-10,38.55,39.37,36.63,36.63,-0.1,4016732.0,152123691.1,487179000.0,1944173880.0,0.30201,36.62999847965539,2012-08-15,2012-06-30,45.230968221069496,4.007696716617675,39.0330743164013,3.751824480050459,5.513673746468229
sz002684,2012-07-11,35.41,36.3,34.03,35.5,-0.030849,4266665.0,149046510.17,472150000.0,1884198000.0,0.320802,35.499999656556504,2012-08-15,2012-06-30,43.835636687086186,3.8840631569731756,37.82894180268212,3.6360843309252333,5.343582425063431
sz002684,2012-07-12,35.3,39.05,35.0,39.05,0.1,5492679.0,203474790.99,519365000.0,2072617800.0,0.412983,39.049999622212155,2012-08-15,2012-06-30,48.21920035579481,4.272469472670494,41.61183598295033,3.999692764017757,5.877940667569774
sz002684,2012-07-13,38.18,42.3,37.16,38.6,-0.011524,5483750.0,216823604.86,513380000.0,2048733600.0,0.412312,38.59998742656578,2012-08-15,2012-06-30,47.66353735553597,4.223234869272242,41.13231418545154,3.953601554189127,5.810203279316701
sz002684,2012-07-16,37.16,37.2,34.74,34.74,-0.1,3804236.0,136557336.99,462042000.0,1843860240.0,0.286033,34.7399886839092,2012-08-15,2012-06-30,42.89718361998237,3.800911382345018,37.019082766906386,3.5582413987702144,5.22918295138503
sz002684,2012-07-17,33.3,36.9,33.3,36.7,0.056419,3351704.0,120785224.0,488110000.0,1947889200.0,0.252008,36.699984105466676,2012-08-15,2012-06-30,45.317404687776424,4.015355432701846,39.107666596012216,3.7589942238015785,5.5242082243192225
sz002684,2012-07-18,36.5,36.5,34.58,36.0,-0.019074,2795738.0,99199280.61,478800000.0,1910736000.0,0.210206,35.999968608639,2012-08-15,2012-06-30,44.45304002070712,3.938768271860122,38.36174379990299,3.687296786290377,5.418839476648557
sz002684,2012-07-19,35.6,37.68,35.6,36.21,0.005833,3154206.0,116016249.22,481593000.0,1921881960.0,0.2371579999999999,36.20995642553319,2012-08-15,2012-06-30,44.71234942082791,3.9617444201126393,38.58552063873576,3.708806017543738,5.450447567315848
sz002684,2012-07-20,35.7,35.7,34.45,34.88,-0.03673,2773651.0,96788408.85,463904000.0,1851290880.0,0.2085449999999999,34.87996472602336,2012-08-15,2012-06-30,43.07005655339623,3.8162288145133623,37.16826732612823,3.572580886272454,5.250252628168337
sz002684,2012-07-23,34.0,35.75,33.51,34.4,-0.013761,2496194.0,87096726.18,457520000.0,1825814400.0,0.187684,34.39998153142855,2012-08-15,2012-06-30,42.47734935312013,3.763711904221894,36.65677740879619,3.523416929121916,5.178003901752112
sz002684,2012-07-24,34.19,35.6,33.12,35.47,0.031105,2933775.0,100679364.05,471751000.0,1882605720.0,0.220585,35.46999295696363,2012-08-15,2012-06-30,43.79859248706893,3.880780850079959,37.796973682848865,3.6330115836033245,5.339065713116111
sz002684,2012-07-25,35.0,39.02,34.81,39.02,0.100085,5231206.0,195069079.87,518966000.0,2071025520.0,0.3933239999999999,39.020007202061336,2012-08-15,2012-06-30,48.18215615577755,4.269187165777276,41.57986786311707,3.9966200166958474,5.873426105013336
sz002684,2012-07-26,38.58,42.92,38.05,42.92,0.099949,6443684.0,266414547.99,570836000.0,2278021920.0,0.484488,42.92001790190017,2012-08-15,2012-06-30,52.99790215802083,4.695887061895457,45.7357234414399,4.396077168543973,6.460469170783314
sz002684,2012-08-02,40.5,42.7,39.86,41.56,-0.031687,4096533.0,168896925.02,552748000.0,2205838560.0,0.30801,41.56001129464265,2012-08-15,2012-06-30,51.31856509057189,4.5470891494029635,44.28650200899912,4.256779289950781,6.2557562841687036
sz002684,2012-08-03,41.25,43.8,40.04,40.9,-0.015881,4458765.0,186105635.76,543970000.0,2170808400.0,0.3352449999999999,40.89999675527243,2012-08-15,2012-06-30,50.50359269019226,4.474878397752194,43.58320337266756,4.1891788488687896,6.15640861861982
sz002684,2012-08-06,39.62,42.58,39.2,41.29,0.009535,3696730.0,150666483.2,549157000.0,2191508040.0,0.27795,41.28997822433395,2012-08-15,2012-06-30,50.985167290416584,4.517548387364012,43.99878893049985,4.229124564053602,6.21510997479836
sz002684,2012-08-07,40.7,41.6,39.18,39.63,-0.0402029999999999,4204383.0,167745727.6,527079000.0,2103401880.0,0.316119,39.62999722978106,2012-08-15,2012-06-30,48.93538822279509,4.335927405939351,42.229886299726545,4.059099212241324,5.9652439084815425
sz002684,2012-08-08,39.15,43.59,38.56,43.59,0.099924,5898161.0,245925992.37,579747000.0,2313582840.0,0.443471,43.5899850729697,2012-08-15,2012-06-30,53.82522262507287,4.7691919158439635,46.44967811771587,4.464701858733265,6.561314940792651
sz002684,2012-08-09,44.0,44.0,41.46,42.37,-0.027988,4927371.0,209567971.1,563521000.0,2248830120.0,0.370479,42.369988570747424,2012-08-15,2012-06-30,52.3187584910378,4.6357114355198155,45.149641244496934,4.339743467642314,6.377676858229746
sz002684,2012-08-10,41.51,43.34,40.9,41.18,-0.028086,3109202.0,130411591.51,547694000.0,2185669680.0,0.233775,41.17998507174941,2012-08-15,2012-06-30,50.849338557019976,4.505513262088884,43.88157249111126,4.2178578238732705,6.198553425989505
sz002684,2012-08-13,40.3,41.97,40.1,40.8,-0.009228,2117957.0,87063782.42,542640000.0,2165500800.0,0.159245,40.7999761695073,2012-08-15,2012-06-30,50.380112023468065,4.463937374774805,43.476642973223385,4.17893635779576,6.1413531749744745
