code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sz002682,2012-06-12,9.8,10.15,9.59,9.76,-0.079245,15136921.0,149316272.6,390400000.0,1561600000.0,0.378423,9.76,2012-08-27,2012-06-30,7.173741224318742,1.0173190589340253,11.72830105597809,1.3888780468025097,3.745962407888698
sz002682,2012-06-13,9.68,10.15,9.65,10.02,0.026639,9556346.0,94325767.9,400800000.0,1603200000.0,0.238909,10.019996639999999,2012-08-27,2012-06-30,7.364844986441987,1.044419771569563,12.040735305420128,1.4258768472296257,3.8457511004724454
sz002682,2012-06-14,9.9,10.12,9.85,9.95,-0.006986,6152887.0,61378160.05,398000000.0,1592000000.0,0.153822,9.949996943472959,2012-08-27,2012-06-30,7.313393973562651,1.037123425859995,11.95661839210881,1.4159156317300177,3.8188846832845447
sz002682,2012-06-15,9.95,10.02,9.8,9.88,-0.007035,3694888.0,36607953.68,395200000.0,1580800000.0,0.092372,9.879998714975628,2012-08-27,2012-06-30,7.261942960683317,1.0298270801504272,11.872501478797492,1.4059544162304096,3.792018829537638
sz002682,2012-06-18,10.08,10.43,10.06,10.21,0.033401,6987972.0,71451862.45,408400000.0,1633600000.0,0.174699,10.210000552054527,2012-08-27,2012-06-30,7.504497735685898,1.0642241384955327,12.26905264155085,1.452914432157134,3.9186760504630245
sz002682,2012-06-19,10.15,10.18,9.96,10.01,-0.019589,3873040.0,39023333.72,400400000.0,1601600000.0,0.096826,10.00999685124033,2012-08-27,2012-06-30,7.3574948417449395,1.043377436468196,12.028718603518511,1.4244538164439675,3.8419131053105042
sz002682,2012-06-20,10.03,10.39,10.03,10.21,0.01998,5516389.0,56201351.55,408400000.0,1633600000.0,0.1379099999999999,10.209996588328114,2012-08-27,2012-06-30,7.504497735685898,1.0642241384955327,12.26905264155085,1.452914432157134,3.918674529154609
sz002682,2012-06-21,10.16,10.44,10.06,10.33,0.011753,5631631.0,57778237.29,413200000.0,1652800000.0,0.140791,10.329994678230733,2012-08-27,2012-06-30,7.592699472050472,1.0767321597119346,12.413253064370252,1.4699908015850334,3.964730710895762
sz002682,2012-06-25,10.26,10.35,9.93,9.99,-0.032914,3717671.0,37598116.72,399600000.0,1598400000.0,0.092942,9.989993233391447,2012-08-27,2012-06-30,7.342794552350844,1.0412927662654623,12.004685199715277,1.421607754872651,3.834235564277339
sz002682,2012-06-26,9.88,10.06,9.7,10.03,0.004004,2598986.0,25638411.06,401200000.0,1604800000.0,0.064975,10.029993166297945,2012-08-27,2012-06-30,7.372195131139035,1.0454621066709295,12.052752007321745,1.4272998780152841,3.849587843476705
sz002682,2012-06-27,9.99,10.9,9.93,10.47,0.043868,8782124.0,92041224.74,418800000.0,1675200000.0,0.219553,10.469988906517104,2012-08-27,2012-06-30,7.695601497809143,1.0913248511310703,12.58148689099289,1.48991323258425,4.018461562994341
sz002682,2012-06-28,10.39,10.75,10.32,10.48,0.000955,6215796.0,65628421.73,419200000.0,1676800000.0,0.155395,10.479987745922827,2012-08-27,2012-06-30,7.702951642506191,1.0923671862324371,12.593503592894507,1.491336263369908,4.022299193787001
sz002682,2012-06-29,10.4,10.73,10.23,10.63,0.014313,6498718.0,68758336.42,425200000.0,1700800000.0,0.162468,10.62998781053022,2012-08-27,2012-06-30,7.81320381296191,1.1080022127529394,12.77375412141876,1.5126817251547828,4.079870362147674
sz002682,2012-07-02,10.68,10.77,10.46,10.7,0.006585,4921930.0,52317079.13,428000000.0,1712000000.0,0.123048,10.699986280262562,2012-08-27,2012-06-30,7.864654825841244,1.1152985584625073,12.857871034730076,1.5226429406543909,4.106736308482416
sz002682,2012-07-03,10.65,11.16,10.61,10.95,0.023364,9196525.0,100727784.15,438000000.0,1752000000.0,0.229913,10.949980759714615,2012-08-27,2012-06-30,8.04840844326744,1.141356935996678,13.1582885822705,1.5582187102958485,4.2026860955937995
sz002682,2012-07-04,10.9,11.05,10.51,10.67,-0.025571,5505644.0,59293337.71,426800000.0,1707200000.0,0.137641,10.669978801707952,2012-08-27,2012-06-30,7.8426043917501005,1.1121715531584067,12.821820929025227,1.5183738482974158,4.0952192094433695
sz002682,2012-07-05,10.56,10.67,10.32,10.48,-0.017807,3846716.0,40438721.11,419200000.0,1676800000.0,0.0961679999999999,10.479978489185939,2012-08-27,2012-06-30,7.702951642506191,1.0923671862324371,12.593503592894507,1.491336263369908,4.022295640980811
sz002682,2012-07-06,10.52,10.6,10.09,10.43,-0.004771,4314590.0,44532213.82,417200000.0,1668800000.0,0.107865,10.429978511814033,2012-08-27,2012-06-30,7.666200919020951,1.0871555107256028,12.53342008338642,1.4842211094416164,4.003105268477692
sz002682,2012-07-09,10.28,10.35,9.95,9.97,-0.044104,3628414.0,36723418.09,398800000.0,1595200000.0,0.09071,9.969974739528986,2012-08-27,2012-06-30,7.328094262956749,1.0392080960627288,11.980651795912046,1.4187616933013345,3.826552313716752
sz002682,2012-07-10,9.91,10.16,9.9,10.06,0.009027,2356812.0,23690905.08,402400000.0,1609600000.0,0.05892,10.059973701502713,2012-08-27,2012-06-30,7.39424556523018,1.0485891119750301,12.088802113026597,1.4315689703722592,3.861094601452673
sz002682,2012-07-11,10.13,10.13,9.88,9.94,-0.011928,2883786.0,28735108.94,397600000.0,1590400000.0,0.072095,9.939978335191189,2012-08-27,2012-06-30,7.306043828865604,1.0360810907586282,11.944601690207193,1.4144926009443592,3.8150394650465453
