交易所标识_Exchflg,市场标识_Mktflg,日期_Date,市场溢酬因子__流通市值加权_Rmrf_tmv,市值因子__流通市值加权_Smb_tmv,账面市值比因子__流通市值加权_Hml_tmv,市场溢酬因子__总市值加权_Rmrf_mc,市值因子__总市值加权_Smb_mc,账面市值比因子__总市值加权_Hml_mc,
"2","A",2013-06-04,"-0.0201","0.0016","-0.0032","-0.0206","0.0001","0.0052"
"2","A",2013-06-05,"0.0059","0.0038","-0.0061","0.0056","0.0011","-0.0052"
"2","A",2013-06-06,"-0.0139","-0.0021","-0.0003","-0.0141","-0.0036","-0.0043"
"2","A",2013-06-07,"-0.0171","0.0023","0.0030","-0.0162","-0.0007","-0.0045"
"2","A",2013-06-13,"-0.0303","0.0053","-0.0023","-0.0295","0.0024","-0.0103"
"2","A",2013-06-14,"0.0207","0.0052","-0.0029","0.0220","0.0031","-0.0114"
"2","A",2013-06-17,"0.0017","0.0037","-0.0011","0.0022","0.0027","-0.0088"
"2","A",2013-06-18,"0.0020","-0.0036","0.0032","0.0017","-0.0011","0.0059"
"2","A",2013-06-19,"-0.0045","0.0020","-0.0071","-0.0047","0.0027","-0.0047"
"2","A",2013-06-20,"-0.0351","0.0028","-0.0026","-0.0353","0.0030","0.0011"
"2","A",2013-06-21,"-0.0036","0.0000","0.0017","-0.0034","-0.0011","-0.0056"
"2","A",2013-06-24,"-0.0641","0.0034","-0.0016","-0.0635","0.0032","-0.0066"
"2","A",2013-06-25,"-0.0037","0.0072","0.0006","-0.0023","0.0036","-0.0051"
"2","A",2013-06-26,"0.0246","0.0073","-0.0061","0.0255","0.0012","-0.0171"
"2","A",2013-06-27,"-0.0160","-0.0073","0.0069","-0.0175","-0.0049","0.0041"
"2","A",2013-06-28,"0.0021","-0.0109","0.0048","0.0005","-0.0069","0.0071"
"2","A",2013-07-01,"0.0203","0.0036","-0.0015","0.0219","0.0017","-0.0096"
"2","A",2013-07-02,"0.0168","0.0001","-0.0017","0.0181","0.0005","-0.0078"
"2","A",2013-07-03,"0.0003","-0.0045","0.0041","0.0010","-0.0040","-0.0048"
"2","A",2013-07-04,"0.0061","0.0004","0.0012","0.0060","-0.0013","0.0082"
"2","A",2013-07-05,"-0.0053","-0.0002","-0.0060","-0.0071","-0.0007","0.0047"
"2","A",2013-07-08,"-0.0363","-0.0065","-0.0049","-0.0371","-0.0086","0.0007"
"2","A",2013-07-09,"0.0039","0.0045","-0.0001","0.0039","0.0057","-0.0011"
"2","A",2013-07-10,"0.0303","0.0000","-0.0011","0.0296","0.0016","0.0034"
"2","A",2013-07-11,"0.0307","-0.0040","0.0000","0.0301","-0.0059","0.0065"
"2","A",2013-07-12,"-0.0076","0.0046","0.0012","-0.0056","0.0045","-0.0086"
"2","A",2013-07-15,"0.0233","-0.0005","0.0012","0.0236","0.0001","-0.0052"
"2","A",2013-07-16,"0.0100","0.0043","0.0035","0.0108","0.0032","0.0016"
"2","A",2013-07-17,"-0.0161","0.0008","0.0011","-0.0161","0.0033","0.0045"
"2","A",2013-07-18,"-0.0058","0.0095","0.0051","-0.0044","0.0108","-0.0012"
"2","A",2013-07-19,"-0.0239","0.0012","-0.0006","-0.0235","0.0025","-0.0012"
"2","A",2013-07-22,"0.0173","0.0064","0.0018","0.0186","0.0067","-0.0072"
"2","A",2013-07-23,"0.0292","-0.0025","-0.0001","0.0288","-0.0020","0.0000"
"2","A",2013-07-24,"0.0059","0.0037","0.0010","0.0070","0.0062","-0.0096"
"2","A",2013-07-25,"-0.0189","-0.0033","-0.0083","-0.0206","-0.0048","0.0074"
"2","A",2013-07-26,"-0.0018","0.0057","0.0022","-0.0019","0.0054","0.0001"
